Order ID,Order Date,Year,Month,Quarter,Customer ID,Customer Name,Product ID,Category,Product Name,Quantity,Unit Price,Sales,City,State,District,Payment Method,Order Status,Rating,Shipping Days
ORD-00009166,2024-05-02,2024,5,2,CUST-00153,Customer 4967,PROD-0015,Toys,Building Blocks,3,79.99,239.97,San Antonio,San Antonio,The Pearl,Amazon Pay,Shipped,3,5
ORD-00009167,2023-03-09,2023,3,1,CUST-03998,Customer 1429,PROD-0041,Home,Rug,1,19.99,19.99,San Diego,San Diego,La Jolla,Gift Card,Shipped,5,4
ORD-00009168,2023-04-30,2023,4,2,CUST-02783,Customer 1551,PROD-0085,Home,Furniture,3,79.99,239.97,Philadelphia,Philadelphia,Center City,Gift Card,Delivered,5,3
ORD-00009169,2023-01-08,2023,1,1,CUST-02120,Customer 3181,PROD-0041,Toys,Building Blocks,2,19.99,39.98,Phoenix,Phoenix,Downtown,Debit Card,Delivered,3,5
ORD-00009170,2023-09-13,2023,9,3,CUST-03539,Customer 1774,PROD-0093,Electronics,Laptop,2,99.99,199.98,Houston,Houston,Midtown,Gift Card,Delivered,5,7
ORD-00009171,2024-06-27,2024,6,2,CUST-01044,Customer 551,PROD-0076,Toys,Doll,4,19.99,79.96,Houston,Houston,Galleria,Amazon Pay,Cancelled,4,4
ORD-00009172,2023-10-31,2023,10,4,CUST-00970,Customer 4218,PROD-0057,Electronics,Speaker,1,79.99,79.99,Chicago,Chicago,Loop,Gift Card,Delivered,5,1
ORD-00009173,2024-02-25,2024,2,1,CUST-00832,Customer 358,PROD-0076,Beauty,Skincare,1,29.99,29.99,Philadelphia,Philadelphia,University City,Amazon Pay,Delivered,4,7
ORD-00009174,2023-11-19,2023,11,4,CUST-04600,Customer 1611,PROD-0061,Books,Self-help,5,499.99,2499.95,San Antonio,San Antonio,Downtown,Gift Card,Delivered,3,5
ORD-00009175,2023-06-23,2023,6,2,CUST-00583,Customer 3719,PROD-0088,Sports,Running Shoes,5,49.99,249.95,Los Angeles,Los Angeles,Santa Monica,Amazon Pay,Delivered,5,7
ORD-00009176,2024-03-11,2024,3,1,CUST-04441,Customer 4336,PROD-0054,Electronics,Phone,1,99.99,99.99,New York,New York,Brooklyn,Credit Card,Delivered,4,5
ORD-00009177,2023-07-26,2023,7,3,CUST-01010,Customer 2522,PROD-0046,Clothing,T-Shirt,3,79.99,239.97,Phoenix,Phoenix,Downtown,Amazon Pay,Delivered,4,2
ORD-00009178,2024-06-26,2024,6,2,CUST-00926,Customer 3225,PROD-0021,Sports,Tennis Racket,2,49.99,99.98,Los Angeles,Los Angeles,Hollywood,Gift Card,Delivered,3,2
ORD-00009179,2023-04-17,2023,4,2,CUST-04763,Customer 2185,PROD-0024,Books,Self-help,5,99.99,499.95,San Antonio,San Antonio,The Pearl,Amazon Pay,Delivered,5,4
ORD-00009180,2024-04-02,2024,4,2,CUST-02446,Customer 4290,PROD-0045,Food,Protein Bar,2,149.99,299.98,Chicago,Chicago,Wicker Park,Debit Card,Delivered,4,5
ORD-00009181,2024-03-05,2024,3,1,CUST-02112,Customer 784,PROD-0093,Books,Textbook,1,149.99,149.99,Los Angeles,Los Angeles,Downtown,PayPal,Returned,5,5
ORD-00009182,2024-06-05,2024,6,2,CUST-03360,Customer 3924,PROD-0098,Electronics,Speaker,5,19.99,99.95,New York,New York,Brooklyn,Credit Card,Delivered,4,2
ORD-00009183,2024-04-02,2024,4,2,CUST-03003,Customer 2861,PROD-0098,Sports,Yoga Mat,3,79.99,239.97,San Antonio,San Antonio,Alamo Heights,PayPal,Processing,4,6
ORD-00009184,2023-12-17,2023,12,4,CUST-00920,Customer 3716,PROD-0089,Books,Textbook,3,499.99,1499.97,New York,New York,Manhattan,PayPal,Returned,5,4
ORD-00009185,2024-04-05,2024,4,2,CUST-00823,Customer 2743,PROD-0011,Clothing,Jeans,2,499.99,999.98,Philadelphia,Philadelphia,Center City,Credit Card,Delivered,2,2
ORD-00009186,2023-08-15,2023,8,3,CUST-00023,Customer 2677,PROD-0068,Electronics,Speaker,2,19.99,39.98,Chicago,Chicago,Lincoln Park,Amazon Pay,Shipped,5,2
ORD-00009187,2023-11-03,2023,11,4,CUST-04612,Customer 4624,PROD-0025,Home,Rug,4,199.99,799.96,San Diego,San Diego,Gaslamp,Debit Card,Delivered,4,6
ORD-00009188,2023-06-15,2023,6,2,CUST-01769,Customer 4004,PROD-0004,Books,Novel,2,49.99,99.98,San Diego,San Diego,Downtown,PayPal,Processing,1,2
ORD-00009189,2023-09-03,2023,9,3,CUST-02947,Customer 4412,PROD-0062,Sports,Tennis Racket,2,29.99,59.98,San Diego,San Diego,Downtown,Gift Card,Delivered,5,2
ORD-00009190,2023-12-21,2023,12,4,CUST-03676,Customer 4698,PROD-0075,Beauty,Shampoo,1,79.99,79.99,Philadelphia,Philadelphia,University City,Credit Card,Delivered,5,6
ORD-00009191,2023-01-02,2023,1,1,CUST-04658,Customer 4266,PROD-0005,Beauty,Skincare,2,499.99,999.98,Houston,Houston,Downtown,Debit Card,Processing,4,7
ORD-00009192,2024-04-25,2024,4,2,CUST-00705,Customer 4200,PROD-0076,Toys,Game,4,999.99,3999.96,Philadelphia,Philadelphia,University City,Credit Card,Delivered,5,7
ORD-00009193,2023-07-04,2023,7,3,CUST-02260,Customer 4077,PROD-0061,Sports,Running Shoes,4,149.99,599.96,Houston,Houston,Galleria,Debit Card,Delivered,4,5
ORD-00009194,2023-02-13,2023,2,1,CUST-01374,Customer 3348,PROD-0054,Electronics,Speaker,3,49.99,149.97,Philadelphia,Philadelphia,Center City,Amazon Pay,Delivered,4,7
ORD-00009195,2024-03-02,2024,3,1,CUST-04156,Customer 4288,PROD-0099,Home,Lamp,2,999.99,1999.98,Phoenix,Phoenix,Downtown,Credit Card,Delivered,5,7
ORD-00009196,2023-06-19,2023,6,2,CUST-03107,Customer 1407,PROD-0023,Books,Self-help,2,99.99,199.98,San Antonio,San Antonio,Alamo Heights,Amazon Pay,Shipped,5,6
ORD-00009197,2023-07-21,2023,7,3,CUST-01552,Customer 3393,PROD-0036,Home,Lamp,2,199.99,399.98,Houston,Houston,Galleria,PayPal,Delivered,5,7
ORD-00009198,2023-05-14,2023,5,2,CUST-04292,Customer 2949,PROD-0091,Beauty,Makeup,2,79.99,159.98,Los Angeles,Los Angeles,Hollywood,Credit Card,Delivered,5,3
ORD-00009199,2024-04-07,2024,4,2,CUST-01073,Customer 2200,PROD-0038,Beauty,Makeup,5,499.99,2499.95,New York,New York,Brooklyn,Debit Card,Delivered,2,4
ORD-00009200,2023-11-01,2023,11,4,CUST-01315,Customer 2724,PROD-0036,Beauty,Shampoo,1,199.99,199.99,Los Angeles,Los Angeles,Hollywood,Gift Card,Delivered,5,1
ORD-00009201,2023-10-15,2023,10,4,CUST-00574,Customer 961,PROD-0025,Sports,Bike,1,49.99,49.99,Chicago,Chicago,Wicker Park,Credit Card,Delivered,3,1
ORD-00009202,2023-01-13,2023,1,1,CUST-00232,Customer 4792,PROD-0049,Toys,Doll,4,299.99,1199.96,Philadelphia,Philadelphia,Center City,Amazon Pay,Delivered,5,1
ORD-00009203,2023-09-02,2023,9,3,CUST-02069,Customer 569,PROD-0081,Home,Bedding,1,199.99,199.99,Chicago,Chicago,Loop,Amazon Pay,Delivered,5,5
ORD-00009204,2023-06-04,2023,6,2,CUST-04681,Customer 1267,PROD-0014,Beauty,Shampoo,1,149.99,149.99,Houston,Houston,Midtown,Amazon Pay,Delivered,4,6
ORD-00009205,2023-12-18,2023,12,4,CUST-04555,Customer 4110,PROD-0080,Home,Furniture,2,99.99,199.98,New York,New York,Bronx,Credit Card,Delivered,5,6
ORD-00009206,2024-02-13,2024,2,1,CUST-03235,Customer 2118,PROD-0068,Beauty,Skincare,5,99.99,499.95,New York,New York,Manhattan,Debit Card,Delivered,1,3
ORD-00009207,2024-04-26,2024,4,2,CUST-04926,Customer 1107,PROD-0042,Home,Lamp,3,29.99,89.97,Chicago,Chicago,Loop,Debit Card,Delivered,5,4
ORD-00009208,2023-12-28,2023,12,4,CUST-04665,Customer 1875,PROD-0089,Sports,Running Shoes,5,999.99,4999.95,San Antonio,San Antonio,The Pearl,PayPal,Delivered,5,6
ORD-00009209,2023-08-09,2023,8,3,CUST-02612,Customer 3223,PROD-0090,Sports,Yoga Mat,4,99.99,399.96,Philadelphia,Philadelphia,University City,PayPal,Delivered,5,6
ORD-00009210,2023-10-23,2023,10,4,CUST-02754,Customer 2725,PROD-0089,Home,Lamp,5,29.99,149.95,Philadelphia,Philadelphia,University City,PayPal,Delivered,5,4
ORD-00009211,2024-05-23,2024,5,2,CUST-00826,Customer 2563,PROD-0076,Sports,Running Shoes,1,79.99,79.99,San Diego,San Diego,Downtown,Gift Card,Delivered,3,4
ORD-00009212,2024-03-17,2024,3,1,CUST-02477,Customer 2240,PROD-0009,Books,Biography,1,79.99,79.99,San Diego,San Diego,La Jolla,Gift Card,Delivered,5,4
ORD-00009213,2023-05-18,2023,5,2,CUST-04706,Customer 2601,PROD-0096,Beauty,Perfume,2,19.99,39.98,Los Angeles,Los Angeles,Downtown,Gift Card,Delivered,4,5
ORD-00009214,2024-06-16,2024,6,2,CUST-04288,Customer 4374,PROD-0078,Food,Coffee,3,499.99,1499.97,San Diego,San Diego,Downtown,PayPal,Processing,5,2
ORD-00009215,2024-06-13,2024,6,2,CUST-00690,Customer 1107,PROD-0059,Food,Cereal,2,99.99,199.98,Phoenix,Phoenix,Tempe,Debit Card,Cancelled,5,7
ORD-00009216,2024-03-02,2024,3,1,CUST-00875,Customer 1183,PROD-0055,Electronics,Laptop,1,29.99,29.99,Chicago,Chicago,Lincoln Park,Amazon Pay,Delivered,4,4
ORD-00009217,2023-08-03,2023,8,3,CUST-01406,Customer 4422,PROD-0055,Electronics,Smart Watch,2,149.99,299.98,Chicago,Chicago,Loop,PayPal,Cancelled,4,2
ORD-00009218,2023-10-01,2023,10,4,CUST-03778,Customer 2314,PROD-0033,Home,Furniture,5,29.99,149.95,Los Angeles,Los Angeles,Hollywood,Debit Card,Shipped,5,6
ORD-00009219,2023-11-05,2023,11,4,CUST-01539,Customer 1466,PROD-0081,Books,Biography,4,499.99,1999.96,New York,New York,Manhattan,Amazon Pay,Shipped,5,4
ORD-00009220,2023-11-19,2023,11,4,CUST-00016,Customer 3386,PROD-0081,Toys,Game,2,19.99,39.98,San Antonio,San Antonio,Downtown,PayPal,Delivered,5,7
ORD-00009221,2023-08-16,2023,8,3,CUST-02995,Customer 431,PROD-0023,Food,Coffee,4,149.99,599.96,San Antonio,San Antonio,The Pearl,PayPal,Delivered,5,1
ORD-00009222,2023-07-26,2023,7,3,CUST-01120,Customer 3833,PROD-0031,Toys,Building Blocks,1,149.99,149.99,Phoenix,Phoenix,Downtown,Amazon Pay,Delivered,5,6
ORD-00009223,2023-01-13,2023,1,1,CUST-04837,Customer 2935,PROD-0063,Electronics,Smart Watch,3,99.99,299.97,Phoenix,Phoenix,Downtown,Amazon Pay,Processing,3,2
ORD-00009224,2023-03-13,2023,3,1,CUST-04625,Customer 2303,PROD-0099,Home,Bedding,3,19.99,59.97,Philadelphia,Philadelphia,Center City,Credit Card,Delivered,5,1
ORD-00009225,2023-03-18,2023,3,1,CUST-00567,Customer 3358,PROD-0060,Electronics,Speaker,5,299.99,1499.95,Houston,Houston,Downtown,Gift Card,Delivered,4,1
ORD-00009226,2023-10-14,2023,10,4,CUST-03446,Customer 4210,PROD-0035,Toys,Building Blocks,1,149.99,149.99,Philadelphia,Philadelphia,Center City,Amazon Pay,Shipped,4,6
ORD-00009227,2024-02-05,2024,2,1,CUST-02157,Customer 940,PROD-0017,Electronics,Camera,1,299.99,299.99,Chicago,Chicago,Lincoln Park,Debit Card,Delivered,4,3
ORD-00009228,2024-04-04,2024,4,2,CUST-02730,Customer 1563,PROD-0066,Food,Cereal,1,299.99,299.99,Los Angeles,Los Angeles,Santa Monica,Credit Card,Delivered,5,4
ORD-00009229,2023-07-04,2023,7,3,CUST-03474,Customer 2401,PROD-0041,Food,Tea,5,29.99,149.95,Houston,Houston,Galleria,PayPal,Delivered,3,7
ORD-00009230,2023-10-19,2023,10,4,CUST-04518,Customer 4196,PROD-0085,Food,Coffee,3,149.99,449.97,New York,New York,Manhattan,PayPal,Shipped,1,3
ORD-00009231,2023-12-22,2023,12,4,CUST-01258,Customer 4038,PROD-0003,Home,Curtain,3,79.99,239.97,San Diego,San Diego,Downtown,Credit Card,Delivered,5,5
ORD-00009232,2023-07-27,2023,7,3,CUST-01851,Customer 1,PROD-0026,Sports,Dumbbell,3,999.99,2999.97,San Diego,San Diego,La Jolla,Amazon Pay,Delivered,3,6
ORD-00009233,2024-04-13,2024,4,2,CUST-04222,Customer 4673,PROD-0035,Toys,Building Blocks,3,99.99,299.97,Phoenix,Phoenix,Downtown,PayPal,Delivered,4,7
ORD-00009234,2024-01-31,2024,1,1,CUST-03419,Customer 634,PROD-0029,Beauty,Skincare,2,19.99,39.98,San Antonio,San Antonio,The Pearl,PayPal,Delivered,5,4
ORD-00009235,2023-06-23,2023,6,2,CUST-01659,Customer 3064,PROD-0061,Food,Snacks,5,999.99,4999.95,New York,New York,Queens,Debit Card,Delivered,4,1
ORD-00009236,2023-01-31,2023,1,1,CUST-02936,Customer 3200,PROD-0098,Clothing,Jeans,5,19.99,99.95,San Diego,San Diego,La Jolla,Debit Card,Delivered,5,1
ORD-00009237,2023-07-08,2023,7,3,CUST-04088,Customer 338,PROD-0002,Home,Curtain,4,199.99,799.96,Los Angeles,Los Angeles,Santa Monica,Debit Card,Delivered,4,5
ORD-00009238,2023-01-17,2023,1,1,CUST-04184,Customer 58,PROD-0065,Toys,Car,3,149.99,449.97,Phoenix,Phoenix,Scottsdale,Amazon Pay,Delivered,5,4
ORD-00009239,2023-02-14,2023,2,1,CUST-02906,Customer 718,PROD-0093,Books,Biography,3,49.99,149.97,Philadelphia,Philadelphia,University City,PayPal,Delivered,5,2
ORD-00009240,2023-07-07,2023,7,3,CUST-04548,Customer 2064,PROD-0095,Beauty,Perfume,2,99.99,199.98,Phoenix,Phoenix,Tempe,Debit Card,Processing,4,6
ORD-00009241,2023-01-22,2023,1,1,CUST-02307,Customer 3772,PROD-0021,Books,Textbook,1,49.99,49.99,Houston,Houston,Galleria,Credit Card,Delivered,2,7
ORD-00009242,2024-02-20,2024,2,1,CUST-04733,Customer 2615,PROD-0079,Sports,Running Shoes,5,99.99,499.95,San Diego,San Diego,Downtown,Debit Card,Shipped,5,3
ORD-00009243,2023-09-18,2023,9,3,CUST-00997,Customer 4268,PROD-0082,Electronics,Tablet,1,79.99,79.99,Houston,Houston,Galleria,Credit Card,Delivered,5,7
ORD-00009244,2024-02-16,2024,2,1,CUST-01555,Customer 1113,PROD-0076,Food,Cereal,4,79.99,319.96,Philadelphia,Philadelphia,Center City,Gift Card,Delivered,5,5
ORD-00009245,2023-06-04,2023,6,2,CUST-03328,Customer 4126,PROD-0003,Clothing,Jeans,3,149.99,449.97,Houston,Houston,Galleria,Credit Card,Shipped,1,2
ORD-00009246,2023-02-05,2023,2,1,CUST-02264,Customer 1313,PROD-0095,Food,Tea,1,49.99,49.99,Houston,Houston,Galleria,Gift Card,Delivered,5,6
ORD-00009247,2024-02-14,2024,2,1,CUST-01543,Customer 2147,PROD-0072,Beauty,Makeup,1,999.99,999.99,Philadelphia,Philadelphia,University City,Debit Card,Delivered,4,2
ORD-00009248,2023-07-31,2023,7,3,CUST-02747,Customer 861,PROD-0068,Books,Novel,3,29.99,89.97,Philadelphia,Philadelphia,Center City,Debit Card,Cancelled,5,6
ORD-00009249,2023-01-24,2023,1,1,CUST-03529,Customer 2523,PROD-0063,Electronics,Headphones,2,79.99,159.98,Houston,Houston,Downtown,Amazon Pay,Shipped,5,1
ORD-00009250,2023-02-11,2023,2,1,CUST-03547,Customer 1151,PROD-0016,Food,Cereal,1,299.99,299.99,Los Angeles,Los Angeles,Downtown,Amazon Pay,Cancelled,3,3
ORD-00009251,2024-03-04,2024,3,1,CUST-04103,Customer 4514,PROD-0028,Electronics,Headphones,2,299.99,599.98,Houston,Houston,Galleria,PayPal,Shipped,5,3
ORD-00009252,2023-11-30,2023,11,4,CUST-03351,Customer 1593,PROD-0016,Books,Novel,5,199.99,999.95,San Antonio,San Antonio,The Pearl,Amazon Pay,Delivered,4,1
ORD-00009253,2024-06-10,2024,6,2,CUST-04511,Customer 3806,PROD-0073,Clothing,Shoes,2,999.99,1999.98,Los Angeles,Los Angeles,Downtown,Gift Card,Delivered,5,6
ORD-00009254,2023-12-11,2023,12,4,CUST-03236,Customer 1407,PROD-0027,Food,Cereal,2,99.99,199.98,Los Angeles,Los Angeles,Downtown,PayPal,Delivered,4,6
ORD-00009255,2024-04-26,2024,4,2,CUST-02450,Customer 3957,PROD-0076,Sports,Bike,4,49.99,199.96,Los Angeles,Los Angeles,Hollywood,Debit Card,Processing,5,5
ORD-00009256,2024-03-25,2024,3,1,CUST-01744,Customer 2420,PROD-0065,Sports,Running Shoes,1,99.99,99.99,Phoenix,Phoenix,Downtown,PayPal,Delivered,5,4
ORD-00009257,2023-01-04,2023,1,1,CUST-01397,Customer 4198,PROD-0018,Electronics,Camera,2,29.99,59.98,Chicago,Chicago,Lincoln Park,PayPal,Delivered,5,6
ORD-00009258,2023-04-14,2023,4,2,CUST-02801,Customer 647,PROD-0059,Home,Curtain,1,149.99,149.99,San Diego,San Diego,Downtown,Credit Card,Delivered,5,7
ORD-00009259,2023-05-26,2023,5,2,CUST-00385,Customer 3449,PROD-0064,Food,Protein Bar,4,99.99,399.96,San Diego,San Diego,Downtown,Debit Card,Shipped,5,1
ORD-00009260,2023-04-07,2023,4,2,CUST-02740,Customer 3347,PROD-0060,Food,Protein Bar,5,79.99,399.95,San Diego,San Diego,Gaslamp,Debit Card,Shipped,5,1
ORD-00009261,2023-07-24,2023,7,3,CUST-01979,Customer 2452,PROD-0096,Electronics,Phone,3,299.99,899.97,San Antonio,San Antonio,Downtown,Credit Card,Processing,3,2
ORD-00009262,2023-07-09,2023,7,3,CUST-00749,Customer 2623,PROD-0036,Home,Curtain,4,299.99,1199.96,San Diego,San Diego,La Jolla,Gift Card,Processing,5,4
ORD-00009263,2023-11-20,2023,11,4,CUST-04378,Customer 112,PROD-0097,Sports,Running Shoes,2,49.99,99.98,Philadelphia,Philadelphia,University City,Credit Card,Delivered,4,1
ORD-00009264,2023-06-18,2023,6,2,CUST-04085,Customer 2258,PROD-0049,Clothing,Shoes,1,149.99,149.99,San Antonio,San Antonio,Alamo Heights,Debit Card,Delivered,4,6
ORD-00009265,2023-03-08,2023,3,1,CUST-02569,Customer 1494,PROD-0094,Home,Bedding,1,79.99,79.99,San Diego,San Diego,Gaslamp,Credit Card,Delivered,5,6
ORD-00009266,2023-12-14,2023,12,4,CUST-03523,Customer 2473,PROD-0042,Home,Furniture,5,19.99,99.95,Houston,Houston,Downtown,Credit Card,Delivered,3,3
ORD-00009267,2023-05-04,2023,5,2,CUST-01816,Customer 1464,PROD-0099,Food,Protein Bar,2,299.99,599.98,San Antonio,San Antonio,Downtown,Gift Card,Delivered,3,5
ORD-00009268,2024-03-01,2024,3,1,CUST-02868,Customer 2970,PROD-0065,Sports,Running Shoes,3,149.99,449.97,Houston,Houston,Downtown,Gift Card,Delivered,5,1
ORD-00009269,2023-03-20,2023,3,1,CUST-03515,Customer 3945,PROD-0004,Food,Protein Bar,2,149.99,299.98,San Diego,San Diego,Gaslamp,PayPal,Delivered,5,6
ORD-00009270,2023-07-06,2023,7,3,CUST-01708,Customer 1444,PROD-0050,Electronics,Speaker,2,79.99,159.98,Houston,Houston,Downtown,Debit Card,Delivered,3,5
ORD-00009271,2024-03-27,2024,3,1,CUST-04231,Customer 160,PROD-0093,Beauty,Shampoo,3,99.99,299.97,New York,New York,Manhattan,Credit Card,Delivered,5,4
ORD-00009272,2024-02-27,2024,2,1,CUST-03435,Customer 1949,PROD-0095,Beauty,Makeup,4,149.99,599.96,San Diego,San Diego,Downtown,PayPal,Processing,5,1
ORD-00009273,2023-05-15,2023,5,2,CUST-03511,Customer 2811,PROD-0064,Sports,Bike,5,999.99,4999.95,San Diego,San Diego,Downtown,PayPal,Delivered,3,6
ORD-00009274,2024-01-27,2024,1,1,CUST-02365,Customer 1672,PROD-0032,Clothing,Shoes,2,149.99,299.98,San Diego,San Diego,Gaslamp,Gift Card,Delivered,5,7
ORD-00009275,2024-01-11,2024,1,1,CUST-00945,Customer 3652,PROD-0082,Electronics,Camera,3,29.99,89.97,New York,New York,Bronx,Gift Card,Delivered,5,7
ORD-00009276,2023-02-17,2023,2,1,CUST-01247,Customer 3968,PROD-0030,Sports,Dumbbell,1,49.99,49.99,San Antonio,San Antonio,Downtown,Credit Card,Delivered,2,6
ORD-00009277,2023-05-22,2023,5,2,CUST-03351,Customer 3406,PROD-0004,Sports,Running Shoes,3,79.99,239.97,Philadelphia,Philadelphia,Center City,PayPal,Processing,5,2
ORD-00009278,2023-06-02,2023,6,2,CUST-04483,Customer 21,PROD-0082,Home,Curtain,3,79.99,239.97,Phoenix,Phoenix,Downtown,Debit Card,Delivered,5,7
ORD-00009279,2024-01-24,2024,1,1,CUST-00379,Customer 580,PROD-0017,Clothing,Hat,1,199.99,199.99,Chicago,Chicago,Loop,Debit Card,Delivered,4,3
ORD-00009280,2023-12-04,2023,12,4,CUST-00336,Customer 2594,PROD-0050,Toys,Game,1,19.99,19.99,San Diego,San Diego,Gaslamp,Credit Card,Delivered,1,3
ORD-00009281,2023-02-14,2023,2,1,CUST-03568,Customer 3105,PROD-0015,Food,Snacks,5,149.99,749.95,New York,New York,Bronx,PayPal,Delivered,5,5
ORD-00009282,2024-02-19,2024,2,1,CUST-01322,Customer 1724,PROD-0032,Home,Curtain,1,149.99,149.99,San Diego,San Diego,La Jolla,Credit Card,Shipped,5,5
ORD-00009283,2023-06-18,2023,6,2,CUST-02847,Customer 4723,PROD-0032,Sports,Bike,2,49.99,99.98,New York,New York,Brooklyn,Gift Card,Shipped,4,3
ORD-00009284,2023-03-31,2023,3,1,CUST-00259,Customer 2490,PROD-0047,Beauty,Makeup,3,29.99,89.97,Houston,Houston,Downtown,PayPal,Processing,5,1
ORD-00009285,2023-06-19,2023,6,2,CUST-02783,Customer 4860,PROD-0024,Home,Furniture,2,199.99,399.98,Los Angeles,Los Angeles,Downtown,Gift Card,Delivered,4,5
ORD-00009286,2023-07-25,2023,7,3,CUST-02831,Customer 1855,PROD-0005,Clothing,Dress,5,99.99,499.95,Houston,Houston,Midtown,PayPal,Processing,4,6
ORD-00009287,2023-03-03,2023,3,1,CUST-04519,Customer 1149,PROD-0026,Books,Self-help,3,79.99,239.97,San Antonio,San Antonio,The Pearl,Gift Card,Delivered,5,5
ORD-00009288,2023-09-13,2023,9,3,CUST-03846,Customer 177,PROD-0053,Clothing,Shoes,5,499.99,2499.95,Los Angeles,Los Angeles,Hollywood,Debit Card,Shipped,4,7
ORD-00009289,2024-02-08,2024,2,1,CUST-00308,Customer 3018,PROD-0034,Sports,Running Shoes,1,99.99,99.99,San Antonio,San Antonio,Downtown,Gift Card,Delivered,5,2
ORD-00009290,2024-04-09,2024,4,2,CUST-03002,Customer 4831,PROD-0096,Electronics,Tablet,1,99.99,99.99,Houston,Houston,Midtown,Amazon Pay,Shipped,5,3
ORD-00009291,2023-06-15,2023,6,2,CUST-02719,Customer 3866,PROD-0064,Beauty,Shampoo,4,19.99,79.96,San Antonio,San Antonio,Alamo Heights,Amazon Pay,Delivered,3,2
ORD-00009292,2023-09-13,2023,9,3,CUST-03601,Customer 4259,PROD-0065,Books,Cookbook,1,299.99,299.99,Phoenix,Phoenix,Tempe,Credit Card,Cancelled,5,3
ORD-00009293,2023-11-07,2023,11,4,CUST-02798,Customer 668,PROD-0044,Toys,Doll,2,79.99,159.98,Houston,Houston,Galleria,PayPal,Delivered,5,6
ORD-00009294,2024-04-16,2024,4,2,CUST-04656,Customer 1380,PROD-0096,Clothing,Dress,4,199.99,799.96,New York,New York,Brooklyn,Credit Card,Delivered,3,3
ORD-00009295,2023-11-26,2023,11,4,CUST-00593,Customer 4758,PROD-0014,Beauty,Shampoo,3,29.99,89.97,Philadelphia,Philadelphia,Center City,Credit Card,Shipped,5,1
ORD-00009296,2024-05-09,2024,5,2,CUST-01554,Customer 3233,PROD-0100,Books,Biography,4,999.99,3999.96,San Antonio,San Antonio,Downtown,Debit Card,Shipped,5,4
ORD-00009297,2023-05-25,2023,5,2,CUST-00989,Customer 2801,PROD-0097,Toys,Doll,2,299.99,599.98,New York,New York,Manhattan,Amazon Pay,Processing,5,6
ORD-00009298,2023-10-22,2023,10,4,CUST-03519,Customer 1159,PROD-0026,Toys,Car,4,99.99,399.96,Philadelphia,Philadelphia,Center City,Credit Card,Delivered,3,5
ORD-00009299,2023-12-05,2023,12,4,CUST-04399,Customer 2285,PROD-0076,Food,Snacks,1,49.99,49.99,Los Angeles,Los Angeles,Hollywood,Credit Card,Delivered,5,5
ORD-00009300,2024-06-09,2024,6,2,CUST-01538,Customer 1227,PROD-0099,Books,Cookbook,1,19.99,19.99,Houston,Houston,Downtown,Debit Card,Delivered,5,4
ORD-00009301,2024-01-21,2024,1,1,CUST-02492,Customer 3900,PROD-0080,Sports,Dumbbell,4,299.99,1199.96,Los Angeles,Los Angeles,Hollywood,Amazon Pay,Processing,2,5
ORD-00009302,2024-01-09,2024,1,1,CUST-03353,Customer 744,PROD-0007,Toys,Car,1,29.99,29.99,Phoenix,Phoenix,Scottsdale,Gift Card,Shipped,5,3
ORD-00009303,2024-06-22,2024,6,2,CUST-01650,Customer 800,PROD-0030,Electronics,Tablet,4,199.99,799.96,Philadelphia,Philadelphia,Center City,PayPal,Delivered,5,5
ORD-00009304,2023-06-14,2023,6,2,CUST-02388,Customer 1220,PROD-0017,Home,Curtain,4,149.99,599.96,Chicago,Chicago,Wicker Park,Gift Card,Delivered,2,6
ORD-00009305,2023-08-22,2023,8,3,CUST-03020,Customer 3732,PROD-0077,Home,Furniture,1,49.99,49.99,New York,New York,Manhattan,PayPal,Shipped,5,2
ORD-00009306,2023-01-15,2023,1,1,CUST-02982,Customer 1406,PROD-0096,Home,Bedding,4,79.99,319.96,Houston,Houston,Galleria,Credit Card,Cancelled,4,6
ORD-00009307,2023-11-25,2023,11,4,CUST-03147,Customer 3321,PROD-0097,Food,Tea,4,99.99,399.96,San Diego,San Diego,Downtown,Gift Card,Delivered,5,7
ORD-00009308,2023-01-21,2023,1,1,CUST-03984,Customer 849,PROD-0036,Food,Protein Bar,4,49.99,199.96,Phoenix,Phoenix,Downtown,Debit Card,Delivered,5,5
ORD-00009309,2023-04-15,2023,4,2,CUST-03092,Customer 4933,PROD-0022,Food,Tea,4,99.99,399.96,Philadelphia,Philadelphia,University City,Debit Card,Delivered,5,5
ORD-00009310,2023-03-19,2023,3,1,CUST-01144,Customer 449,PROD-0030,Beauty,Makeup,1,999.99,999.99,New York,New York,Manhattan,Credit Card,Delivered,3,2
ORD-00009311,2023-09-20,2023,9,3,CUST-02215,Customer 669,PROD-0042,Home,Rug,4,299.99,1199.96,New York,New York,Queens,Credit Card,Delivered,5,3
ORD-00009312,2023-12-17,2023,12,4,CUST-03294,Customer 822,PROD-0040,Food,Protein Bar,4,499.99,1999.96,Philadelphia,Philadelphia,Center City,Amazon Pay,Delivered,5,3
ORD-00009313,2024-03-16,2024,3,1,CUST-00191,Customer 1475,PROD-0069,Beauty,Perfume,2,299.99,599.98,Chicago,Chicago,Loop,PayPal,Delivered,5,6
ORD-00009314,2023-07-12,2023,7,3,CUST-01810,Customer 3314,PROD-0016,Home,Lamp,3,999.99,2999.97,Phoenix,Phoenix,Downtown,Credit Card,Delivered,4,6
